"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
4948,2925,"2023-05-25","1636","Europe","Sports","2","10","363.32","Bank Transfer"
4949,2926,"2022-11-16","182","South America","Beauty","2","20","170.44","PayPal"
4950,2926,"2022-11-16","182","South America","Sports","3","5","408.84","PayPal"
4951,2926,"2022-11-16","182","South America","Books","5","20","31.55","PayPal"
4952,2927,"2024-08-28","1564","Europe","Home & Kitchen","2","10","288.44","Apple Pay"
4953,2928,"2023-07-05","657","Africa","Home & Kitchen","2","5","123.92","Apple Pay"
4954,2928,"2023-07-05","657","Africa","Books","1","5","9.58","Apple Pay"
4955,2929,"2024-10-25","1865","Africa","Home & Kitchen","1","10","40.9","PayPal"
4956,2930,"2023-02-25","1037","Europe","Electronics","1","25","669.43","Bank Transfer"
4957,2930,"2023-02-25","1037","Europe","Electronics","1","10","800.42","Bank Transfer"
4958,2931,"2022-12-30","154","Africa","Books","2","10","63","Bank Transfer"
4959,2931,"2022-12-30","154","Africa","Electronics","3","15","787.71","Bank Transfer"
4960,2932,"2022-07-02","918","Middle East","Beauty","1","25","54.46","Debit Card"
4961,2932,"2022-07-02","918","Middle East","Electronics","2","5","1032.46","Debit Card"
4962,2932,"2022-07-02","918","Middle East","Fashion","1","25","35.48","Debit Card"
4963,2932,"2022-07-02","918","Middle East","Fashion","1","10","109.51","Debit Card"
4964,2933,"2023-12-11","1181","Middle East","Electronics","2","20","311.86","Apple Pay"
4965,2933,"2023-12-11","1181","Middle East","Electronics","1","15","487.96","Apple Pay"
4966,2934,"2023-06-19","1775","Middle East","Electronics","2","5","1691.56","PayPal"
4967,2934,"2023-06-19","1775","Middle East","Sports","2","5","118.82","PayPal"
4968,2935,"2023-06-05","761","Europe","Beauty","2","0","165.68","Credit Card"
4969,2935,"2023-06-05","761","Europe","Books","1","10","7.25","Credit Card"
4970,2936,"2024-09-12","1196","North America","Fashion","1","15","75.77","PayPal"
4971,2936,"2024-09-12","1196","North America","Fashion","1","0","162.93","PayPal"
4972,2937,"2022-10-06","1588","South America","Sports","3","15","490.74","PayPal"
4973,2938,"2024-10-03","1198","Africa","Books","1","20","31.98","Apple Pay"
4974,2938,"2024-10-03","1198","Africa","Beauty","1","15","41.96","Apple Pay"
4975,2939,"2022-11-02","1909","Asia","Home & Kitchen","5","20","997.2","Apple Pay"
4976,2939,"2022-11-02","1909","Asia","Home & Kitchen","1","0","100.98","Apple Pay"
4977,2940,"2023-10-19","1244","South America","Fashion","1","5","118.16","Apple Pay"
4978,2940,"2023-10-19","1244","South America","Electronics","1","10","784.41","Apple Pay"
4979,2940,"2023-10-19","1244","South America","Home & Kitchen","2","0","163.58","Apple Pay"
4980,2941,"2024-04-09","1736","Europe","Sports","2","20","298.98","PayPal"
4981,2941,"2024-04-09","1736","Europe","Home & Kitchen","1","20","53.79","PayPal"
4982,2941,"2024-04-09","1736","Europe","Home & Kitchen","1","20","48.91","PayPal"
4983,2941,"2024-04-09","1736","Europe","Fashion","2","20","56.6","PayPal"
4984,2942,"2024-08-29","985","Asia","Beauty","2","20","18.14","Apple Pay"
4985,2942,"2024-08-29","985","Asia","Beauty","2","30","93.12","Apple Pay"
4986,2943,"2024-06-19","1981","Africa","Electronics","1","5","402.33","Debit Card"
4987,2944,"2022-10-15","360","Europe","Sports","5","15","971.4","Credit Card"
4988,2945,"2022-05-19","1593","North America","Electronics","1","10","286.32","Bank Transfer"
4989,2946,"2022-01-07","1342","Africa","Electronics","1","10","738.53","Apple Pay"
4990,2947,"2022-07-16","1020","Middle East","Sports","2","10","279.32","Debit Card"
4991,2948,"2024-01-21","481","Asia","Fashion","4","0","281.4","Credit Card"
4992,2949,"2023-04-22","1190","North America","Home & Kitchen","2","20","386.62","PayPal"
4993,2949,"2023-04-22","1190","North America","Sports","2","0","304.44","PayPal"
4994,2950,"2024-11-12","1185","Africa","Home & Kitchen","2","5","564.12","Bank Transfer"
4995,2950,"2024-11-12","1185","Africa","Electronics","1","20","435.32","Bank Transfer"
4996,2950,"2024-11-12","1185","Africa","Home & Kitchen","1","10","60.82","Bank Transfer"
4997,2951,"2023-11-29","1016","South America","Sports","1","10","22.02","Apple Pay"
4998,2952,"2022-07-25","274","Africa","Books","1","0","18.4","Debit Card"
4999,2953,"2024-05-02","810","Asia","Home & Kitchen","2","10","384.24","UPI"
5000,2954,"2022-07-05","1762","Middle East","Home & Kitchen","1","0","275.01","Credit Card"
5001,2954,"2022-07-05","1762","Middle East","Beauty","2","5","220.04","Credit Card"
5002,2955,"2022-02-22","1377","Europe","Home & Kitchen","3","5","529.71","UPI"
5003,2956,"2023-04-17","743","Africa","Beauty","1","25","71.58","Bank Transfer"
5004,2957,"2023-03-09","1113","Europe","Beauty","1","0","84.99","Credit Card"
5005,2957,"2023-03-09","1113","Europe","Home & Kitchen","1","25","185.19","Credit Card"
5006,2957,"2023-03-09","1113","Europe","Sports","1","10","102.11","Credit Card"
5007,2958,"2024-03-12","1076","South America","Electronics","1","15","678.02","PayPal"
5008,2959,"2023-05-15","697","Middle East","Home & Kitchen","4","20","829.36","PayPal"
5009,2960,"2023-11-18","32","Asia","Fashion","2","0","157.8","Debit Card"
5010,2961,"2024-07-11","754","Asia","Books","1","20","8.39","Apple Pay"
5011,2961,"2024-07-11","754","Asia","Beauty","2","20","200.16","Apple Pay"
5012,2962,"2023-10-20","1577","South America","Home & Kitchen","3","20","357.45","Bank Transfer"
5013,2963,"2023-06-23","437","Middle East","Sports","5","20","194.25","UPI"
5014,2964,"2024-07-04","1589","South America","Electronics","1","15","467.3","Debit Card"
5015,2965,"2024-01-28","374","South America","Electronics","3","15","1131.9","Apple Pay"
5016,2966,"2022-04-10","1820","South America","Home & Kitchen","1","15","262.13","UPI"
5017,2966,"2022-04-10","1820","South America","Beauty","1","25","78.28","UPI"
5018,2967,"2022-05-27","695","Africa","Electronics","1","20","466.9","PayPal"
5019,2967,"2022-05-27","695","Africa","Home & Kitchen","1","15","57.44","PayPal"
5020,2967,"2022-05-27","695","Africa","Books","2","20","56","PayPal"
5021,2968,"2024-06-06","1162","Africa","Beauty","1","0","120.14","Bank Transfer"
5022,2969,"2022-03-18","1786","Africa","Sports","1","10","151.6","Apple Pay"
5023,2970,"2023-08-29","1731","Middle East","Home & Kitchen","1","10","251.15","Bank Transfer"
5024,2970,"2023-08-29","1731","Middle East","Books","5","10","158.8","Bank Transfer"
5025,2970,"2023-08-29","1731","Middle East","Electronics","1","15","203.06","Bank Transfer"
5026,2971,"2024-06-27","1769","Asia","Electronics","1","10","773.09","Credit Card"
5027,2971,"2024-06-27","1769","Asia","Fashion","1","10","31.94","Credit Card"
5028,2971,"2024-06-27","1769","Asia","Electronics","2","20","705.56","Credit Card"
5029,2971,"2024-06-27","1769","Asia","Sports","1","15","149.08","Credit Card"
5030,2972,"2022-08-29","1873","Africa","Home & Kitchen","1","5","244.5","PayPal"
5031,2972,"2022-08-29","1873","Africa","Sports","1","20","71.44","PayPal"
5032,2973,"2024-10-15","912","Middle East","Fashion","2","20","64.5","Apple Pay"
5033,2974,"2023-01-22","442","Africa","Electronics","5","20","3158.1","Credit Card"
5034,2974,"2023-01-22","442","Africa","Home & Kitchen","1","15","215.94","Credit Card"
5035,2975,"2024-08-24","1441","Africa","Books","1","10","32.86","PayPal"
5036,2976,"2023-07-24","688","Asia","Home & Kitchen","4","10","303.44","UPI"
5037,2977,"2023-05-30","1134","Asia","Sports","1","10","120.26","Credit Card"
5038,2977,"2023-05-30","1134","Asia","Fashion","3","20","307.65","Credit Card"
5039,2977,"2023-05-30","1134","Asia","Sports","3","15","153.81","Credit Card"
5040,2978,"2023-07-26","1100","North America","Beauty","1","15","116.93","Apple Pay"
5041,2978,"2023-07-26","1100","North America","Home & Kitchen","2","30","492.02","Apple Pay"
5042,2979,"2023-06-30","567","Africa","Electronics","4","0","1309.8","PayPal"
5043,2979,"2023-06-30","567","Africa","Home & Kitchen","2","5","455.06","PayPal"
5044,2979,"2023-06-30","567","Africa","Fashion","3","20","300.57","PayPal"
5045,2979,"2023-06-30","567","Africa","Beauty","4","5","146.8","PayPal"
5046,2980,"2023-08-16","362","Middle East","Sports","2","10","173.98","Bank Transfer"
5047,2981,"2024-09-06","1076","South America","Sports","1","5","136.28","Apple Pay"
5048,2981,"2024-09-06","1076","South America","Books","1","5","26.5","Apple Pay"
5049,2982,"2023-10-21","1221","Europe","Sports","1","10","202.34","Debit Card"
5050,2983,"2024-05-17","1791","Middle East","Sports","1","20","167.19","Bank Transfer"
5051,2983,"2024-05-17","1791","Middle East","Beauty","1","25","31.96","Bank Transfer"
5052,2984,"2022-06-17","1637","Africa","Electronics","1","5","796.45","Bank Transfer"
5053,2985,"2022-08-20","1094","Asia","Sports","2","5","376.84","Bank Transfer"
5054,2986,"2023-10-15","567","Africa","Electronics","2","5","486","Credit Card"
5055,2986,"2023-10-15","567","Africa","Electronics","2","20","1385.26","Credit Card"
5056,2987,"2024-09-20","1464","South America","Home & Kitchen","1","30","94.53","PayPal"
5057,2987,"2024-09-20","1464","South America","Books","1","5","21.37","PayPal"
5058,2987,"2024-09-20","1464","South America","Sports","3","10","122.37","PayPal"
5059,2988,"2022-10-04","811","Middle East","Fashion","1","30","25.83","Apple Pay"
5060,2989,"2023-08-01","327","Africa","Beauty","2","10","102.42","Bank Transfer"
5061,2989,"2023-08-01","327","Africa","Sports","1","10","51.99","Bank Transfer"
5062,2990,"2024-10-01","886","Africa","Home & Kitchen","1","5","146.21","PayPal"
5063,2990,"2024-10-01","886","Africa","Beauty","2","15","165.84","PayPal"
5064,2990,"2024-10-01","886","Africa","Fashion","4","25","81.96","PayPal"
5065,2991,"2023-03-08","1340","South America","Fashion","1","25","85.18","PayPal"
5066,2991,"2023-03-08","1340","South America","Home & Kitchen","1","15","22.47","PayPal"
5067,2992,"2023-03-18","1169","South America","Beauty","4","10","481.6","Apple Pay"
5068,2993,"2024-08-30","654","Asia","Fashion","2","25","56.02","PayPal"
5069,2993,"2024-08-30","654","Asia","Books","2","5","73.34","PayPal"
5070,2994,"2024-05-23","182","South America","Electronics","1","0","302.68","Credit Card"
5071,2995,"2024-08-09","1921","Europe","Fashion","2","20","185.42","PayPal"
5072,2996,"2023-02-07","1382","Asia","Home & Kitchen","2","10","410.42","Credit Card"
5073,2997,"2024-06-04","751","Asia","Sports","2","5","47.92","UPI"
5074,2998,"2024-10-02","797","South America","Electronics","2","30","367.4","PayPal"
5075,2998,"2024-10-02","797","South America","Sports","2","0","75.4","PayPal"
5076,2999,"2022-12-22","1493","Africa","Sports","1","0","195.79","Debit Card"
5077,3000,"2024-09-02","1824","Middle East","Fashion","1","10","73.29","UPI"
5078,3000,"2024-09-02","1824","Middle East","Electronics","1","5","662.62","UPI"
5079,3001,"2022-02-07","1367","Middle East","Beauty","3","10","168","UPI"
5080,3002,"2023-07-25","997","South America","Fashion","2","15","58.54","Credit Card"
5081,3002,"2023-07-25","997","South America","Sports","4","15","578.6","Credit Card"
5082,3003,"2022-12-24","96","Africa","Books","1","0","7.81","PayPal"
5083,3004,"2022-11-15","750","Europe","Fashion","1","5","30.09","Bank Transfer"
5084,3004,"2022-11-15","750","Europe","Electronics","1","5","284.51","Bank Transfer"
5085,3004,"2022-11-15","750","Europe","Beauty","1","5","53.05","Bank Transfer"
5086,3005,"2024-01-23","143","Middle East","Electronics","1","5","837.98","UPI"
5087,3005,"2024-01-23","143","Middle East","Electronics","4","5","3512.2","UPI"
5088,3005,"2024-01-23","143","Middle East","Electronics","1","25","661.56","UPI"
5089,3005,"2024-01-23","143","Middle East","Electronics","3","25","1984.68","UPI"
5090,3006,"2024-02-28","136","Middle East","Fashion","2","15","313.66","Apple Pay"
5091,3007,"2022-04-20","183","Middle East","Beauty","1","10","48.78","Credit Card"
5092,3007,"2022-04-20","183","Middle East","Sports","2","0","288.24","Credit Card"
5093,3007,"2022-04-20","183","Middle East","Books","2","20","33.52","Credit Card"
5094,3008,"2022-11-21","1025","South America","Sports","1","15","121.32","PayPal"
5095,3009,"2023-07-24","1181","Middle East","Electronics","3","20","2116.98","Apple Pay"
5096,3009,"2023-07-24","1181","Middle East","Fashion","1","10","73.29","Apple Pay"
5097,3010,"2024-09-25","1127","South America","Electronics","2","10","1424.9","Debit Card"
5098,3010,"2024-09-25","1127","South America","Beauty","1","0","97.52","Debit Card"
5099,3011,"2024-06-25","608","Europe","Home & Kitchen","3","10","189.78","UPI"
5100,3012,"2022-04-17","1252","Middle East","Electronics","3","10","1469.19","UPI"
5101,3013,"2023-10-05","187","South America","Fashion","2","0","168.46","Apple Pay"
5102,3014,"2022-10-16","27","Asia","Beauty","4","10","485.6","Credit Card"
5103,3015,"2022-05-22","667","Middle East","Fashion","1","30","49.16","PayPal"
5104,3016,"2024-05-14","184","Africa","Fashion","2","5","291.52","Bank Transfer"
5105,3016,"2024-05-14","184","Africa","Home & Kitchen","1","0","257.8","Bank Transfer"
5106,3016,"2024-05-14","184","Africa","Fashion","1","25","70.45","Bank Transfer"
5107,3017,"2022-03-04","779","Europe","Home & Kitchen","1","10","238.8","Apple Pay"
5108,3018,"2022-07-07","447","Asia","Home & Kitchen","2","15","484.92","UPI"
5109,3019,"2023-07-18","533","Europe","Beauty","1","25","42.68","Credit Card"
5110,3019,"2023-07-18","533","Europe","Books","5","0","118.25","Credit Card"
5111,3019,"2023-07-18","533","Europe","Books","2","15","59.34","Credit Card"
5112,3020,"2023-03-13","155","North America","Home & Kitchen","3","15","592.92","Debit Card"
5113,3020,"2023-03-13","155","North America","Home & Kitchen","3","20","819.75","Debit Card"
5114,3020,"2023-03-13","155","North America","Books","2","25","53.94","Debit Card"
5115,3021,"2024-04-27","1861","South America","Fashion","4","0","176.64","Bank Transfer"
5116,3021,"2024-04-27","1861","South America","Books","1","0","7.89","Bank Transfer"
5117,3022,"2023-03-04","4","Europe","Electronics","2","0","1627.9","Unknown"
5118,3023,"2022-06-24","742","North America","Electronics","2","20","1348.3","PayPal"
5119,3024,"2022-05-12","526","Middle East","Beauty","1","5","114.23","Apple Pay"
5120,3024,"2022-05-12","526","Middle East","Electronics","1","10","335.28","Apple Pay"
5121,3024,"2022-05-12","526","Middle East","Sports","2","15","139.96","Apple Pay"
5122,3025,"2024-04-12","49","Europe","Electronics","3","20","546.06","Debit Card"
5123,3026,"2024-10-09","194","North America","Beauty","3","5","186.45","Bank Transfer"
5124,3027,"2024-02-10","988","North America","Sports","1","5","233.97","UPI"
5125,3028,"2022-04-27","1152","Asia","Electronics","2","20","1315.34","PayPal"
5126,3028,"2022-04-27","1152","Asia","Electronics","2","25","1059.54","PayPal"
5127,3029,"2024-10-18","1412","Africa","Electronics","2","0","1529.92","Credit Card"
5128,3029,"2024-10-18","1412","Africa","Books","1","10","7.12","Credit Card"
5129,3030,"2024-10-19","1760","North America","Home & Kitchen","1","0","72.4","PayPal"
5130,3031,"2024-02-21","1842","Middle East","Electronics","1","25","250.31","PayPal"
5131,3031,"2024-02-21","1842","Middle East","Fashion","3","15","102.78","PayPal"
5132,3031,"2024-02-21","1842","Middle East","Beauty","1","0","17.62","PayPal"
5133,3032,"2024-10-08","495","Middle East","Home & Kitchen","2","20","55.12","Credit Card"
5134,3032,"2024-10-08","495","Middle East","Fashion","1","0","133.27","Credit Card"
5135,3033,"2024-11-14","1322","South America","Home & Kitchen","3","25","769.41","Debit Card"
5136,3034,"2022-03-30","658","Europe","Home & Kitchen","2","10","402.78","PayPal"
5137,3035,"2022-11-03","878","Africa","Electronics","2","20","1220.82","Credit Card"
5138,3036,"2024-05-28","386","North America","Sports","2","0","139.36","PayPal"
5139,3037,"2024-08-15","1631","North America","Home & Kitchen","1","0","33.79","Apple Pay"
5140,3038,"2022-06-21","1893","Europe","Sports","1","15","32.7","Credit Card"
5141,3038,"2022-06-21","1893","Europe","Beauty","1","20","48.62","Credit Card"
5142,3039,"2022-01-13","79","Asia","Home & Kitchen","1","10","144.22","UPI"
5143,3039,"2022-01-13","79","Asia","Beauty","1","10","112.59","UPI"
5144,3039,"2022-01-13","79","Asia","Home & Kitchen","2","10","534.16","UPI"
5145,3040,"2024-09-14","1841","Africa","Electronics","2","5","293.8","UPI"
5146,3041,"2023-04-22","1982","Middle East","Fashion","4","15","172.16","Credit Card"
5147,3042,"2022-08-15","1993","South America","Electronics","1","10","280.88","UPI"
5148,3042,"2022-08-15","1993","South America","Electronics","4","30","1500.24","UPI"
5149,3042,"2022-08-15","1993","South America","Electronics","2","20","281.58","UPI"
5150,3042,"2022-08-15","1993","South America","Beauty","1","20","47.4","UPI"
5151,3043,"2023-07-03","1888","North America","Home & Kitchen","3","15","555.12","Apple Pay"
5152,3044,"2022-07-05","1816","South America","Home & Kitchen","3","0","813.78","Debit Card"
5153,3045,"2024-04-29","402","Middle East","Home & Kitchen","1","5","69.49","Credit Card"
5154,3045,"2024-04-29","402","Middle East","Home & Kitchen","2","20","359.72","Credit Card"
5155,3045,"2024-04-29","402","Middle East","Sports","3","0","345.69","Credit Card"
