order_id,payment_method,payment_amount,payment_status
4873,Debit Card,88.43,Paid
4874,UPI,1054.55,Paid
4875,Bank Transfer,210.16,Refunded
4876,Apple Pay,476.81,Paid
4877,Debit Card,131.59,Paid
4878,Bank Transfer,433.48,Paid
4879,PayPal,2565.24,Refunded
4880,PayPal,125.67,Paid
4881,Bank Transfer,168.18,Paid
4882,UPI,87.04,Paid
4883,UPI,162.95,Paid
4884,Apple Pay,288.33,Paid
4885,Bank Transfer,227.7,Paid
4886,Bank Transfer,313.35,Paid
4887,Apple Pay,1109.6,Paid
4888,Debit Card,405.93,Paid
4889,Apple Pay,1121.34,Paid
4890,Debit Card,668.92,Paid
4891,Credit Card,937.4,Refunded
4892,Debit Card,2275.99,Refunded
4893,Bank Transfer,277.02,Refunded
4894,PayPal,137.83,Refunded
4895,Apple Pay,186.75,Paid
4896,Debit Card,559.14,Paid
4897,Apple Pay,1057.42,Paid
4898,PayPal,308.52,Paid
4899,Credit Card,471.52,Refunded
4900,Apple Pay,422.4,Paid
4901,PayPal,132.27,Paid
4902,Credit Card,85.87,Paid
4903,Debit Card,296.93,Paid
4904,Apple Pay,598.05,Paid
4905,Bank Transfer,454.69,Paid
4906,UPI,252.26,Paid
4907,Apple Pay,393.1,Paid
4908,Apple Pay,344.82,Paid
4909,PayPal,26.17,Refunded
4910,Credit Card,208.26,Refunded
4911,Apple Pay,1770.12,Paid
4912,Credit Card,279.46,Refunded
4913,UPI,383.63,Refunded
4914,Apple Pay,122.77,Refunded
4915,Debit Card,83.0,Paid
4916,Debit Card,502.76,Refunded
4917,Bank Transfer,725.52,Paid
4918,Bank Transfer,169.41,Paid
4919,PayPal,585.16,Refunded
4920,Bank Transfer,30.9,Paid
4921,Bank Transfer,2989.28,Paid
4922,Credit Card,78.72,Paid
4923,Credit Card,235.52,Paid
4924,Credit Card,112.5,Paid
4925,Apple Pay,181.41,Refunded
4926,Apple Pay,251.38,Refunded
4927,UPI,399.5,Paid
4928,PayPal,372.53,Paid
4929,UPI,29.52,Paid
4930,UPI,1173.43,Paid
4931,PayPal,1074.76,Paid
4932,PayPal,234.44,Paid
4933,UPI,220.39,Paid
4934,UPI,126.72,Paid
4935,PayPal,1541.48,Paid
4936,Debit Card,912.43,Paid
4937,PayPal,525.56,Paid
4938,PayPal,397.08,Refunded
4939,Debit Card,163.17,Paid
4940,Debit Card,1068.16,Paid
4941,Apple Pay,51.31,Paid
4942,UPI,43.34,Refunded
4943,Bank Transfer,253.23,Paid
4944,UPI,56.47,Paid
4945,Credit Card,107.6,Paid
4946,PayPal,77.11,Paid
4947,Bank Transfer,526.48,Paid
4948,PayPal,125.57,Refunded
4949,Credit Card,38.21,Paid
4950,Bank Transfer,1621.47,Refunded
4951,Credit Card,342.0,Paid
4952,UPI,1327.86,Paid
4953,Bank Transfer,120.19,Paid
4954,PayPal,332.73,Refunded
4955,Debit Card,252.36,Paid
4956,PayPal,63.19,Paid
4957,Credit Card,322.83,Refunded
4958,Bank Transfer,268.64,Paid
4959,Bank Transfer,182.57,Paid
4960,Apple Pay,209.99,Paid
4961,Bank Transfer,1276.27,Paid
4962,Debit Card,190.18,Paid
4963,Debit Card,304.96,Paid
4964,UPI,92.77,Paid
4965,UPI,797.99,Paid
4966,PayPal,96.79,Paid
4967,Bank Transfer,76.35,Refunded
4968,Credit Card,190.44,Paid
4969,Debit Card,404.04,Paid
4970,Debit Card,162.81,Paid
4971,PayPal,66.59,Paid
4972,Debit Card,944.72,Paid
4973,UPI,989.25,Paid
4974,PayPal,2156.97,Paid
4975,Bank Transfer,573.57,Paid
4976,PayPal,1095.43,Paid
4977,Credit Card,788.1,Paid
4978,PayPal,1607.99,Refunded
4979,Apple Pay,318.26,Paid
4980,Credit Card,116.77,Paid
4981,Apple Pay,935.29,Refunded
4982,Bank Transfer,617.29,Paid
4983,PayPal,1863.12,Paid
4984,Credit Card,344.62,Paid
4985,UPI,2263.3,Refunded
4986,Debit Card,409.92,Paid
4987,Bank Transfer,3735.76,Paid
4988,Credit Card,33.99,Paid
4989,Credit Card,816.06,Paid
4990,Credit Card,842.02,Paid
4991,Bank Transfer,890.48,Paid
4992,UPI,44.29,Refunded
4993,PayPal,1099.85,Paid
4994,Apple Pay,104.79,Paid
4995,UPI,507.98,Paid
4996,Debit Card,816.14,Refunded
4997,Apple Pay,288.94,Refunded
4998,UPI,56.64,Paid
4999,PayPal,159.23,Paid
5000,Debit Card,387.34,Paid
