order_id,customer_id,order_date,customer_region,payment_method,shipping_type,total_quantity_sold,subtotal,shipping_fee,order_total
3007,183,2022-04-20,Middle East,Credit Card,Express,5,370.54,0.0,370.54
3008,1025,2022-11-21,South America,PayPal,Standard,1,121.32,5.99,127.31
3009,1181,2023-07-24,Middle East,Apple Pay,Express,4,2190.27,0.0,2190.27
3010,1127,2024-09-25,South America,Debit Card,Standard,3,1522.42,0.0,1522.42
3011,608,2024-06-25,Europe,UPI,Standard,3,189.78,5.99,195.77
3012,1252,2022-04-17,Middle East,UPI,Standard,3,1469.19,0.0,1469.19
3013,187,2023-10-05,South America,Apple Pay,Standard,2,168.46,5.99,174.45
3014,27,2022-10-16,Asia,Credit Card,Standard,4,485.6,0.0,485.6
3015,667,2022-05-22,Middle East,PayPal,Standard,1,49.16,5.99,55.15
3016,184,2024-05-14,Africa,Bank Transfer,Standard,4,619.77,0.0,619.77
3017,779,2022-03-04,Europe,Apple Pay,Express,1,238.8,12.99,251.79
3018,447,2022-07-07,Asia,UPI,Express,2,484.92,0.0,484.92
3019,533,2023-07-18,Europe,Credit Card,Standard,8,220.27,5.99,226.26
3020,155,2023-03-13,North America ,Debit Card,Standard,8,1466.61,0.0,1466.61
3021,1861,2024-04-27,South America,Bank Transfer,Standard,5,184.53,5.99,190.52
3022,4,2023-03-04,Europe,,Standard,2,1627.9,0.0,1627.9
3023,742,2022-06-24,North America,PayPal,Same Day,2,1348.3,0.0,1348.3
3024,526,2022-05-12,Middle East,Apple Pay,Express,4,589.47,0.0,589.47
3025,49,2024-04-12,Europe,Debit Card,Standard,3,546.06,0.0,546.06
3026,194,2024-10-09,North America,Bank Transfer,Same Day,3,186.45,21.99,208.44
3027,988,2024-02-10,North America,UPI,Standard,1,233.97,5.99,239.96
3028,1152,2022-04-27,Asia,PayPal,Standard,4,2374.88,0.0,2374.88
3029,1412,2024-10-18,Africa,Credit Card,Express,3,1537.04,0.0,1537.04
3030,1760,2024-10-19,North America,PayPal,Standard,1,72.4,5.99,78.39
3031,1842,2024-02-21,Middle East,PayPal,Express,5,370.71,0.0,370.71
3032,495,2024-10-08,Middle East,Credit Card,Express,3,188.39,12.99,201.38
3033,1322,2024-11-14,South America,Debit Card,Standard,3,769.41,0.0,769.41
3034,658,2022-03-30,Europe,PayPal,Standard,2,402.78,0.0,402.78
3035,878,2022-11-03,Africa,Credit Card,Express,2,1220.82,0.0,1220.82
3036,386,2024-05-28,North America,PayPal,Standard,2,139.36,5.99,145.35
3037,1631,2024-08-15,North America,Apple Pay,Standard,1,33.79,5.99,39.78
3038,1893,2022-06-21,Europe,Credit Card,Standard,2,81.32,5.99,87.31
3039,79,2022-01-13,Asia,UPI,Standard,4,790.97,0.0,790.97
3040,1841,2024-09-14,Africa,UPI,Express,2,293.8,0.0,293.8
3041,1982,2023-04-22,Middle East,Credit Card,Standard,4,172.16,5.99,178.15
3042,1993,2022-08-15,South America,UPI,Standard,8,2110.1,0.0,2110.1
3043,1888,2023-07-03,North America,Apple Pay,Express,3,555.12,0.0,555.12
3044,1816,2022-07-05,South America,Debit Card,Standard,3,813.78,0.0,813.78
3045,402,2024-04-29,Middle East,Credit Card,Standard,6,774.9,0.0,774.9
3046,1809,2024-03-26,North America,UPI,Express,4,82.36,12.99,95.35
3047,155,2023-10-14,North America,UPI,Standard,11,549.07,0.0,549.07
3048,28,2023-01-30,South America,Credit Card,Standard,1,86.24,5.99,92.23
3049,1851,2023-01-21,Middle East,Credit Card,Express,4,1628.47,0.0,1628.47
3050,1109,2023-07-04,Middle East,,Standard,5,295.76,0.0,295.76
3051,1749,2023-08-12,Asia,Credit Card,Express,8,492.99,0.0,492.99
3052,937,2023-07-21,North America,Debit Card,Standard,5,526.89,0.0,526.89
3053,367,2022-03-20,Africa,Bank Transfer,Standard,7,270.25,0.0,270.25
3054,842,2023-05-12,Europe,UPI,Standard,2,119.5,5.99,125.49
3055,988,2024-07-21,North America,PayPal,Standard,1,163.52,5.99,169.51
3056,1212,2022-08-31,Asia,Bank Transfer,Express,6,1330.43,0.0,1330.43
3057,1191,2024-11-11,South America,PayPal,Standard,2,222.58,5.99,228.57
3058,1447,2022-05-30,Europe,PayPal,Standard,4,628.54,0.0,628.54
3059,1459,2022-01-28,South America,Credit Card,Express,3,211.89,12.99,224.88
3060,507,2024-11-16,Europe,Apple Pay,Standard,1,154.15,5.99,160.14
3061,1828,2024-10-05,Africa,Credit Card,Standard,9,534.63,0.0,534.63
3062,1693,2023-06-28,South America,Bank Transfer,Standard,1,39.73,5.99,45.72
3063,253,2024-01-28,North America,Debit Card,Standard,6,285.42,0.0,285.42
3064,525,2022-11-01,Middle East,Credit Card,Standard,2,158.52,5.99,164.51
3065,1718,2022-10-08,Asia,Bank Transfer,Standard,11,1347.92,0.0,1347.92
3066,1282,2023-07-28,Asia,UPI,Standard,2,143.93,5.99,149.92
3067,1371,2024-02-21,Middle East,Apple Pay,Express,6,2317.83,0.0,2317.83
3068,1480,2023-03-07,Africa ,Debit Card,Standard,4,790.1,0.0,790.1
3069,1575,2023-10-27,North America,Apple Pay,Standard,5,214.55,5.99,220.54
3070,40,2024-02-17,Middle East,PayPal,Standard,2,131.64,5.99,137.63
3071,1525,2024-08-08,Africa,Apple Pay,Standard,4,353.96,0.0,353.96
3072,425,2024-01-01,Middle East,UPI,Standard,3,782.31,0.0,782.31
3073,370,2023-02-17,Europe,Credit Card,Standard,3,277.65,0.0,277.65
3074,638,2022-04-14,Asia,UPI,Standard,2,206.26,5.99,212.25
3075,426,2022-01-07,North America,Apple Pay,Standard,3,314.38,0.0,314.38
3076,1192,2024-11-01,Middle East,Credit Card,Standard,8,729.14,0.0,729.14
3077,1867,2022-11-23,Africa,Credit Card,Standard,1,402.14,0.0,402.14
3078,1013,2023-10-23,Europe,Credit Card,Standard,1,248.0,5.99,253.99
3079,1734,2022-11-18,Middle East,Credit Card,Standard,4,153.71,5.99,159.7
3080,894,2024-12-23,North America,Bank Transfer,Standard,4,790.3,0.0,790.3
3081,971,2022-04-02,Middle East,PayPal,Same Day,7,827.27,0.0,827.27
3082,362,2022-05-03,Middle East,Debit Card,Standard,2,457.84,0.0,457.84
3083,1177,2024-04-29,South America,PayPal,Standard,7,360.99,0.0,360.99
3084,1403,2024-06-30,North America,Apple Pay,Standard,5,553.29,0.0,553.29
3085,1340,2022-02-17,South America,Credit Card,Standard,2,126.34,5.99,132.33
3086,1178,2023-04-27,Middle East,UPI,Standard,1,133.27,5.99,139.26
3087,212,2024-09-05,Europe,UPI,Standard,9,4010.26,0.0,4010.26
3088,129,2024-04-16,Africa,Credit Card,Standard,2,792.79,0.0,792.79
3089,1353,2022-08-24,South America,UPI,Standard,1,121.38,5.99,127.37
3090,1115,2024-11-12,South America,UPI,Standard,1,98.2,5.99,104.19
3091,591,2022-11-03,Africa,Bank Transfer,Standard,6,1492.09,0.0,1492.09
3092,1425,2024-08-25,Africa,Credit Card,Standard,1,28.41,5.99,34.4
3093,1956,2022-08-02,Asia,Debit Card,Standard,4,998.24,0.0,998.24
3094,630,2023-04-30,South America,Debit Card,Standard,5,551.18,0.0,551.18
3095,1946,2022-06-27,Africa,PayPal,Standard,1,20.65,5.99,26.64
3096,360,2023-02-16,Europe,Credit Card,Standard,5,135.75,5.99,141.74
3097,1077,2024-03-27,Asia,Apple Pay,Standard,1,37.71,5.99,43.7
3098,1391,2022-03-16,Africa,UPI,Standard,3,246.12,5.99,252.11
3099,1492,2022-01-14,Asia,Credit Card,Standard,3,447.24,0.0,447.24
3100,1966,2023-09-25,Middle East,PayPal,Standard,5,1719.79,0.0,1719.79
3101,1597,2022-01-09,South America,PayPal,Express,1,111.25,12.99,124.24
3102,721,2023-02-09,Asia,Debit Card,Standard,5,3510.3,0.0,3510.3
3103,1323,2022-08-06,Africa,UPI,Standard,2,1190.42,0.0,1190.42
3104,1256,2024-10-10,Europe,Apple Pay,Standard,8,825.18,0.0,825.18
3105,213,2023-05-18,Asia,Bank Transfer,Standard,3,1293.8,0.0,1293.8
3106,281,2023-08-06,Africa,UPI,Standard,2,198.48,5.99,204.47
3107,1194,2023-01-29,South America,Bank Transfer,Express,3,487.08,0.0,487.08
3108,200,2022-05-02,South America,Credit Card,Standard,3,129.64,5.99,135.63
3109,829,2023-04-13,Europe,Credit Card,Standard,1,400.28,0.0,400.28
3110,129,2022-10-02,Africa,UPI,Standard,1,193.37,5.99,199.36
3111,1535,2023-04-12,Africa,Debit Card,Express,5,265.37,0.0,265.37
3112,1665,2022-04-21,Europe,UPI,Standard,4,324.41,0.0,324.41
3113,1956,2023-08-29,Asia,Credit Card,Standard,1,108.96,5.99,114.95
3114,212,2023-08-21,Europe,Debit Card,Standard,4,458.18,0.0,458.18
3115,243,2024-10-26,Middle East,PayPal,Standard,1,40.59,5.99,46.58
3116,621,2023-08-06,South America,Credit Card,Standard,1,91.63,5.99,97.62
3117,685,2024-01-11,Africa,Bank Transfer,Express,2,883.51,0.0,883.51
3118,1448,2023-08-11,Middle East,PayPal,Standard,2,47.2,5.99,53.19
3119,1416,2024-04-28,Asia,Debit Card,Express,1,214.71,12.99,227.7
3120,689,2023-05-04,Africa,UPI,Standard,4,387.38,0.0,387.38
3121,1670,2022-09-10,Africa,Debit Card,Standard,3,558.0,0.0,558.0
3122,1625,2022-11-08,South America,Apple Pay,Standard,1,14.03,5.99,20.02
3123,800,2024-08-09,South America,UPI,Standard,1,209.23,5.99,215.22
3124,438,2024-01-30,South America,Apple Pay,Same Day,4,230.28,21.99,252.27
3125,64,2023-01-15,Africa,Debit Card,Standard,3,574.96,0.0,574.96
3126,1475,2024-11-17,Asia,Apple Pay,Standard,5,448.36,0.0,448.36
3127,1129,2024-03-07,South America,Credit Card,Standard,4,1186.93,0.0,1186.93
3128,1267,2024-12-15,Europe,Debit Card,Standard,2,479.59,0.0,479.59
3129,1897,2024-09-13,North America,UPI,Express,5,1044.69,0.0,1044.69
3130,908,2022-05-26,Europe,Debit Card,Express,4,398.98,0.0,398.98
3131,725,2024-08-09,Europe,Apple Pay,Standard,3,325.89,0.0,325.89
3132,457,2022-12-18,Middle East,UPI,Standard,1,44.76,5.99,50.75
3133,1958,2022-04-26,South America,PayPal,Express,4,153.48,12.99,166.47
3134,1424,2024-05-13,Africa,Bank Transfer,Standard,8,148.4,5.99,154.39
3135,1410,2022-12-16,Europe,UPI,Express,7,1209.7,0.0,1209.7
3136,1751,2023-01-19,Europe,Bank Transfer,Standard,2,527.32,0.0,527.32
3137,1063,2024-10-04,Europe,Apple Pay,Standard,1,81.65,5.99,87.64
3138,1679,2023-09-28,Asia,PayPal,Express,1,23.52,12.99,36.51
3139,1875,2024-02-09,Africa,PayPal,Standard,11,1429.09,0.0,1429.09
3140,320,2024-10-06,Europe,Apple Pay,Standard,1,199.33,5.99,205.32
3141,1305,2024-12-17,Europe,Apple Pay,Standard,2,1065.86,0.0,1065.86
3142,969,2022-08-31,Africa,Debit Card,Express,1,793.61,0.0,793.61
3143,370,2022-08-04,Europe,Apple Pay,Standard,4,987.32,0.0,987.32
3144,1683,2024-04-04,South America,Apple Pay,Express,5,76.65,12.99,89.64
3145,1557,2023-07-08,Africa,Credit Card,Standard,6,1136.86,0.0,1136.86
3146,992,2024-08-03,Middle East,Apple Pay,Standard,10,1679.1,0.0,1679.1
3147,1180,2022-06-21,Africa,PayPal,Express,1,659.98,0.0,659.98
3148,640,2023-05-10,Europe,Bank Transfer,Standard,5,450.35,0.0,450.35
3149,1589,2022-07-20,South America,PayPal,Express,4,1714.48,0.0,1714.48
3150,1928,2023-10-22,South America,PayPal,Standard,1,25.68,5.99,31.67
3151,350,2024-05-05,North America,Debit Card,Standard,3,148.2,5.99,154.19
3152,771,2022-04-26,Europe,Credit Card,Standard,1,22.95,5.99,28.94
3153,72,2024-07-30,Middle East,Bank Transfer,Standard,1,107.82,5.99,113.81
3154,192,2024-06-26,Africa,Apple Pay,Standard,2,375.18,0.0,375.18
3155,1931,2022-04-10,Europe,PayPal,Standard,4,147.75,5.99,153.74
3156,1421,2024-11-16,North America,UPI,Standard,4,520.98,0.0,520.98
3157,740,2023-06-09,North America,UPI,Express,5,1140.4,0.0,1140.4
3158,1833,2022-12-29,Asia,PayPal,Standard,7,794.62,0.0,794.62
3159,1076,2023-12-28,South America,Debit Card,Standard,9,1268.48,0.0,1268.48
3160,1235,2023-07-22,North America,Debit Card,Standard,8,2335.62,0.0,2335.62
3161,581,2024-07-09,Asia,PayPal,Standard,2,253.18,0.0,253.18
3162,1358,2022-08-05,Middle East,,Standard,1,63.21,5.99,69.2
3163,1268,2022-08-30,North America,Bank Transfer,Express,2,124.54,12.99,137.53
3164,1701,2024-02-20,Middle East,Credit Card,Express,1,313.77,0.0,313.77
3165,639,2023-09-18,Middle East,PayPal,Standard,2,192.9,5.99,198.89
3166,960,2022-07-21,Europe,Debit Card,Standard,2,727.6,0.0,727.6
3167,365,2022-11-25,Africa,Bank Transfer,Standard,6,649.08,0.0,649.08
3168,1104,2024-12-06,Africa,PayPal,Standard,1,273.41,0.0,273.41
3169,1448,2022-07-16,Middle East,UPI,Standard,3,847.76,0.0,847.76
3170,1762,2022-03-03,Middle East,Bank Transfer,Standard,4,562.98,0.0,562.98
3171,428,2024-09-18,North America,Credit Card,Standard,1,197.92,5.99,203.91
3172,1248,2022-07-09,South America,Bank Transfer,Standard,3,833.32,0.0,833.32
3173,734,2022-07-25,South America,Bank Transfer,Standard,10,1243.37,0.0,1243.37
3174,1036,2022-10-24,Africa,UPI,Standard,4,375.94,0.0,375.94
3175,1759,2023-04-26,South America ,Apple Pay,Standard,1,91.63,5.99,97.62
3176,779,2023-01-08,Europe,Bank Transfer,Standard,2,104.99,5.99,110.98
3177,1433,2024-01-30,Asia,Credit Card,Express,3,360.78,0.0,360.78
3178,936,2023-05-24,Europe,Debit Card,Standard,2,40.26,5.99,46.25
3179,1100,2023-05-12,North America,PayPal,Standard,3,249.72,5.99,255.71
3180,715,2024-09-15,Middle East,UPI,Express,1,259.17,0.0,259.17
3181,166,2023-04-02,Europe,Credit Card,Standard,3,421.2,0.0,421.2
3182,1595,2024-12-07,Middle East,PayPal,Standard,5,720.6,0.0,720.6
3183,1674,2023-01-19,Middle East,PayPal,Standard,3,100.07,5.99,106.06
3184,588,2024-01-10,Middle East,UPI,Express,3,69.66,12.99,82.65
3185,1607,2024-05-06,Africa,Debit Card,Standard,3,164.4,5.99,170.39
3186,1994,2022-02-20,Africa,Debit Card,Same Day,4,741.3,0.0,741.3
3187,279,2024-09-25,South America,UPI,Standard,10,1056.94,0.0,1056.94
3188,1813,2022-12-27,Asia,Apple Pay,Express,8,632.24,0.0,632.24
3189,1331,2023-02-04,North America,UPI,Express,2,546.89,0.0,546.89
3190,397,2022-11-10,South America,Apple Pay,Standard,3,1992.24,0.0,1992.24
3191,137,2024-03-02,North America,Bank Transfer,Standard,2,66.78,5.99,72.77
3192,812,2022-04-01,Europe,UPI,Express,3,102.97,12.99,115.96
3193,401,2024-12-19,Europe,Apple Pay,Standard,1,77.55,5.99,83.54
3194,1415,2022-01-31,Africa,Debit Card,Standard,2,183.08,5.99,189.07
3195,1370,2022-04-28,Asia,Apple Pay,Standard,1,605.04,0.0,605.04
3196,475,2022-12-27,Europe,Credit Card,Standard,3,245.17,5.99,251.16
3197,238,2024-11-19,Asia,Bank Transfer,Express,3,415.12,0.0,415.12
3198,1317,2023-05-16,Asia,UPI,Express,2,27.14,12.99,40.13
3199,710,2023-06-19,North America,PayPal,Express,2,42.4,12.99,55.39
3200,1425,2022-12-22,Africa,Apple Pay,Standard,6,167.61,5.99,173.6
3201,1004,2022-06-05,Europe,Bank Transfer,Express,1,199.0,12.99,211.99
3202,1291,2022-04-06,Europe,UPI,Express,3,501.97,0.0,501.97
3203,340,2022-09-06,Africa,Credit Card,Standard,3,881.7,0.0,881.7
3204,1481,2022-12-07,Asia,Apple Pay,Standard,5,462.27,0.0,462.27
3205,442,2024-09-29,Africa,UPI,Standard,3,282.71,0.0,282.71
3206,1115,2022-06-12,South America,Bank Transfer,Standard,3,90.51,5.99,96.5
3207,1324,2022-07-30,Africa,PayPal,Standard,1,120.37,5.99,126.36
3208,870,2024-07-30,North America,Debit Card,Standard,2,124.74,5.99,130.73
3209,1074,2022-06-03,Africa,UPI,Standard,9,599.42,0.0,599.42
3210,1162,2022-06-18,Africa,Debit Card,Express,6,2055.07,0.0,2055.07
3211,1305,2024-06-07,Europe,Debit Card,Express,2,62.5,12.99,75.49
3212,1264,2024-05-12,South America,Credit Card,Standard,1,20.92,5.99,26.91
3213,31,2023-05-16,Middle East,PayPal,Standard,3,337.61,0.0,337.61
3214,26,2022-04-23,North America,Bank Transfer,Express,6,2233.97,0.0,2233.97
3215,1836,2023-04-30,Asia,Debit Card,Standard,4,640.9,0.0,640.9
3216,1751,2023-10-18,Europe,Credit Card,Express,4,760.83,0.0,760.83
3217,265,2023-09-28,North America,Debit Card,Standard,4,1766.65,0.0,1766.65
3218,531,2024-01-09,Asia,Apple Pay,Standard,2,521.85,0.0,521.85
3219,879,2022-10-15,North America,Credit Card,Standard,1,9.63,5.99,15.62
3220,134,2024-04-11,Asia,Bank Transfer,Express,3,154.23,12.99,167.22
3221,639,2022-09-03,Middle East,Apple Pay,Express,4,439.95,0.0,439.95
3222,1743,2024-03-12,South America,Apple Pay,Standard,2,35.74,5.99,41.73
3223,798,2024-06-02,North America,Bank Transfer,Standard,9,1481.0,0.0,1481.0
3224,1681,2022-06-14,North America,Debit Card,Express,1,778.75,0.0,778.75
3225,133,2022-07-01,South America,Debit Card,Standard,2,314.14,0.0,314.14
3226,407,2024-01-15,Middle East,PayPal,Standard,5,435.25,0.0,435.25
3227,862,2024-05-23,North America,PayPal,Express,5,1202.25,0.0,1202.25
3228,1002,2022-10-04,Middle East,Apple Pay,Express,1,131.9,12.99,144.89
3229,1443,2022-02-20,Asia,Debit Card,Standard,2,431.26,0.0,431.26
3230,651,2023-09-01,South America,Debit Card,Standard,3,301.06,0.0,301.06
3231,1533,2023-02-19,Middle East,Credit Card,Standard,1,21.14,5.99,27.13
3232,642,2022-02-27,Europe,PayPal,Express,2,241.14,12.99,254.13
3233,1859,2022-07-17,North America,UPI,Standard,5,813.79,0.0,813.79
3234,916,2024-04-11,Asia,Credit Card,Standard,4,1159.28,0.0,1159.28
3235,1809,2023-12-26,North America,Credit Card,Standard,3,147.18,5.99,153.17
3236,607,2024-03-02,Africa,UPI,Standard,4,822.95,0.0,822.95
3237,655,2023-09-19,Africa,Bank Transfer,Standard,5,2547.71,0.0,2547.71
3238,1607,2024-12-02,Africa,PayPal,Standard,3,681.73,0.0,681.73
3239,614,2023-01-16,Middle East,Apple Pay,Same Day,8,3624.73,0.0,3624.73
3240,1393,2023-01-16,Africa,Debit Card,Standard,7,1492.25,0.0,1492.25
3241,1501,2022-04-19,Africa,Bank Transfer,Standard,2,1466.56,0.0,1466.56
3242,1573,2022-10-19,Asia,Credit Card,Express,4,395.38,0.0,395.38
3243,283,2022-03-13,Europe,UPI,Standard,3,129.84,5.99,135.83
3244,155,2022-02-20,North America,Bank Transfer,Express,8,2101.41,0.0,2101.41
3245,934,2024-02-03,Africa,UPI,Standard,5,372.1,0.0,372.1
3246,453,2022-12-03,Europe,Debit Card,Express,4,114.0,12.99,126.99
3247,150,2023-01-26,Asia,Apple Pay,Standard,3,212.42,5.99,218.41
3248,1548,2023-06-28,Europe,Debit Card,Standard,4,1012.64,0.0,1012.64
3249,1471,2022-11-04,South America,Bank Transfer,Same Day,2,616.78,0.0,616.78
3250,1129,2022-03-10,South America,Apple Pay,Same Day,3,150.53,21.99,172.52
3251,247,2024-05-26,South America,UPI,Express,1,21.22,12.99,34.21
3252,317,2023-03-23,Asia,Bank Transfer,Same Day,6,424.85,0.0,424.85
3253,1101,2024-02-21,North America,Debit Card,Express,1,89.76,12.99,102.75
3254,1777,2023-12-06,Asia,PayPal,Standard,6,2857.13,0.0,2857.13
3255,41,2022-12-27,North America,Debit Card,Standard,1,105.07,5.99,111.06
3256,325,2023-04-03,Asia,Credit Card,Standard,2,150.72,5.99,156.71
3257,837,2024-04-08,Africa,UPI,Standard,5,329.4,0.0,329.4
3258,1836,2022-05-21,Asia,Bank Transfer,Standard,1,103.97,5.99,109.96
3259,5,2024-12-15,Europe,UPI,Express,1,21.65,12.99,34.64
3260,937,2023-03-22,North America,UPI,Express,6,1250.46,0.0,1250.46
3261,184,2024-12-01,Africa,Credit Card,Express,2,35.7,12.99,48.69
3262,444,2023-07-22,Middle East,Apple Pay,Standard,2,168.04,5.99,174.03
3263,514,2023-02-09,Africa,UPI,Standard,2,272.78,0.0,272.78
3264,1226,2024-09-25,Middle East,Bank Transfer,Express,1,224.94,12.99,237.93
3265,414,2024-01-18,Asia,Bank Transfer,Express,1,163.52,12.99,176.51
3266,38,2024-04-15,South America,Debit Card,Standard,1,221.02,5.99,227.01
3267,1932,2024-04-06,Africa,Bank Transfer,Standard,5,210.9,5.99,216.89
3268,1322,2023-05-29,South America,Credit Card,Standard,1,124.96,5.99,130.95
3269,1430,2022-06-02,Asia,Bank Transfer,Standard,4,177.6,5.99,183.59
3270,1227,2022-04-29,Europe,Debit Card,Express,6,418.43,0.0,418.43
3271,1498,2023-05-13,Africa,Debit Card,Same Day,2,69.94,21.99,91.93
3272,1289,2022-07-23,Asia,Credit Card,Express,4,336.8,0.0,336.8
3273,421,2023-04-19,Asia,Apple Pay,Same Day,1,71.17,21.99,93.16
3274,1907,2024-02-29,South America,Credit Card,Standard,1,121.38,5.99,127.37
3275,344,2023-06-07,Middle East,Credit Card,Standard,5,1548.89,0.0,1548.89
3276,411,2024-09-09,North America,Debit Card,Express,10,1235.75,0.0,1235.75
3277,1769,2022-05-16,Asia,UPI,Express,3,909.77,0.0,909.77
3278,1385,2024-04-30,Africa,Apple Pay,Standard,1,46.34,5.99,52.33
3279,1591,2024-05-02,North America,Bank Transfer,Express,1,260.6,0.0,260.6
3280,1258,2024-12-10,North America,Debit Card,Standard,6,601.01,0.0,601.01
3281,446,2024-06-19,North America,Bank Transfer,Standard,3,394.48,0.0,394.48
3282,1476,2024-10-13,Asia,Debit Card,Standard,3,443.52,0.0,443.52
3283,1904,2022-05-27,Africa,Credit Card,Express,3,323.78,0.0,323.78
3284,1394,2023-09-15,Middle East,PayPal,Standard,1,114.69,5.99,120.68
3285,157,2024-11-15,South America,PayPal,Express,1,20.24,12.99,33.23
3286,958,2024-08-05,North America,Credit Card,Express,3,264.13,0.0,264.13
3287,1614,2023-08-19,South America,Credit Card,Standard,1,96.8,5.99,102.79
3288,1331,2024-08-30,North America,UPI,Standard,2,111.84,5.99,117.83
3289,191,2022-01-07,North America,UPI,Express,5,598.4,0.0,598.4
3290,1913,2022-08-26,Europe,UPI,Standard,3,632.91,0.0,632.91
3291,1849,2024-04-15,Africa,Apple Pay,Express,3,162.75,12.99,175.74
3292,1279,2024-08-06,Africa,Credit Card,Express,1,145.0,12.99,157.99
3293,1725,2024-07-13,Africa,PayPal,Standard,4,188.77,5.99,194.76
3294,1126,2024-12-10,North America,Apple Pay,Standard,2,1622.2,0.0,1622.2
3295,791,2022-08-25,South America,PayPal,Standard,1,154.03,5.99,160.02
3296,638,2023-01-31,Asia,Debit Card,Standard,6,985.61,0.0,985.61
3297,1874,2022-12-04,Middle East,Apple Pay,Standard,6,439.8,0.0,439.8
3298,174,2023-07-17,Middle East,Apple Pay,Same Day,1,22.97,21.99,44.96
3299,1383,2022-03-25,North America,PayPal,Standard,3,283.08,0.0,283.08
3300,1975,2022-09-26,Africa,Credit Card,Same Day,4,540.2,0.0,540.2
3301,994,2024-06-24,Africa,Apple Pay,Express,6,1155.16,0.0,1155.16
3302,1795,2024-02-17,North America,Bank Transfer,Same Day,2,245.06,21.99,267.05
3303,1213,2022-09-29,Africa,Bank Transfer,Standard,1,19.84,5.99,25.83
3304,163,2023-10-05,Europe,UPI,Standard,4,481.92,0.0,481.92
3305,228,2023-07-23,Middle East,Debit Card,Express,4,1004.4,0.0,1004.4
3306,218,2024-03-06,Asia,PayPal,Standard,2,578.52,0.0,578.52
3307,1139,2024-11-27,North America,Bank Transfer,Standard,5,147.35,5.99,153.34
3308,264,2023-06-18,Africa,Debit Card,Standard,1,52.44,5.99,58.43
3309,1677,2022-11-05,Europe,UPI,Standard,1,43.49,5.99,49.48
3310,1529,2024-08-31,North America,Credit Card,Standard,3,106.71,5.99,112.7
3311,613,2023-06-02,Africa,Credit Card,Standard,1,66.15,5.99,72.14
3312,342,2023-04-13,South America,Bank Transfer,Standard,6,292.5,0.0,292.5
3313,816,2024-01-04,South America,Debit Card,Standard,2,791.12,0.0,791.12
3314,484,2024-09-06,Africa,PayPal,Express,6,375.3,0.0,375.3
3315,1001,2024-11-28,Middle East,UPI,Standard,2,95.62,5.99,101.61
3316,1680,2022-05-24,Europe,Debit Card,Standard,3,300.65,0.0,300.65
3317,1764,2022-10-19,Middle East,UPI,Express,3,301.95,0.0,301.95
